,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
548,2.6279,8.2299,-0.5036,-1.0403,-0.673,-1.6485,-4.1501,-2.6435,-1.538,-2.7518,0.7339,-1.0134,1.639,0.3599,0.631,0.4379,-2.1397,3.8997,-0.476,-0.3228,-1.6625,0.6087,3.61,-0.9621,-0.9821,0.7828,-0.064,5.2453,-1.1419,-2.7539,0.9156,0.4091
549,-1.5476,-0.6763,-0.149,-0.7092,1.3765,1.4971,0.0052,-1.394,-1.5797,-1.3004,0.4517,-1.6871,0.6885,0.8075,0.5758,1.769,1.0876,-1.408,-0.3903,0.356,0.3321,-0.6491,1.1294,-1.9073,-1.2985,-0.1009,0.3699,5.3369,0.2993,-0.4377,0.8685,0.4827
550,-1.981,-1.0592,-1.0658,-1.2376,0.8297,0.3814,-0.9969,0.3793,-2.7695,-0.9674,0.071,1.2454,0.5649,-0.3465,-1.0997,-0.6711,-0.0399,-1.5592,-1.0433,1.7947,-0.5096,-1.4072,-1.3057,-1.1236,-1.5766,-0.0841,-0.459,1.5648,-0.2341,1.5719,0.3437,2.3908
551,-1.6556,-0.6986,-0.5172,-0.3393,-0.374,-0.4517,-0.8772,2.1774,-1.3797,-1.6245,-0.3371,1.9028,0.7999,-1.7185,-1.8835,-2.9295,-0.8369,-0.0744,-0.4849,1.2978,-1.0302,-1.5402,-1.4755,-0.0283,0.1457,0.2809,0.3554,0.9265,1.3758,1.4541,-0.8524,2.917
552,-0.9569,-1.0399,-1.2155,-0.8635,-2.3571,-2.6247,-1.0058,1.6653,-0.5995,-1.5484,-0.6286,-0.0417,-0.0881,-1.7617,-2.8375,-5.2161,-1.6544,1.4511,-1.1773,-1.286,-1.0849,-1.0501,-1.9448,-0.1869,2.1794,-0.0888,-0.2128,1.0556,1.4846,-0.3422,-0.1443,2.3707
553,1.0772,-1.3281,-1.1927,-0.2513,-1.7773,-5.4475,-1.9847,0.6754,0.4132,-0.9411,-0.2757,0.936,-1.4139,-1.0581,-2.1969,-2.7988,-0.5466,0.9791,-2.2889,-2.5714,-1.3519,-0.241,-1.4916,-0.6885,3.6424,0.2585,-1.0426,0.4214,1.8941,0.1389,1.0179,0.5837
554,6.0647,8.0998,7.1458,7.975,8.5594,-3.7353,-1.3859,5.6396,7.0515,0.8308,1.551,3.0338,2.6402,3.2408,2.6095,5.7745,6.0746,5.9946,5.5757,0.9626,0.6549,2.0201,2.4352,2.0632,7.5776,5.3304,1.693,2.873,8.7398,6.9671,2.7565,3.7815
555,1.906,-1.015,2.3208,4.7297,0.6028,-4.1824,0.9077,3.653,0.6681,0.3919,1.3796,1.9142,0.5147,0.3693,-0.1708,3.5625,3.1233,1.0854,3.7456,-1.2647,-0.6902,0.647,-0.2479,2.7627,2.1356,1.2544,-1.3946,-1.4769,2.523,1.624,1.4312,-0.8436
556,6.0671,4.6074,11.8945,11.0653,9.6085,5.3473,7.3345,7.3792,8.3397,3.1581,2.2753,1.7766,3.6964,4.0782,4.5241,10.8,6.0994,3.1961,14.7565,0.3409,2.6508,3.4814,4.0923,3.283,6.1046,7.1917,1.373,1.8742,8.1471,6.5687,1.7152,3.0081
557,5.1338,3.6646,10.9254,9.9789,8.4359,5.0827,6.9514,6.7631,7.4965,2.9808,1.9816,1.2874,3.4375,3.8272,3.8281,9.6845,5.3897,2.7321,13.6006,0.1807,2.3768,3.013,3.5743,2.8965,5.1873,6.5379,1.0353,1.6146,7.1672,5.7461,1.3884,2.5853
558,4.2628,2.9005,9.6915,8.728,7.282,4.3142,6.038,6.0332,6.5723,2.6981,1.6659,0.9629,3.0914,3.5655,3.0796,8.4543,4.7498,2.3539,11.8729,0.0582,2.0272,2.5008,3.0075,2.3899,4.3984,5.8254,0.7519,1.4312,6.2553,4.9806,1.1396,2.1455
559,3.4309,2.0981,8.5762,7.5693,6.1893,3.7105,5.2902,5.3529,5.6827,2.4655,1.3776,0.6342,2.7612,3.3394,2.386,7.354,4.1407,1.9355,10.3321,-0.0675,1.7229,2.0321,2.4805,1.9143,3.6315,5.1683,0.466,1.2281,5.3713,4.2404,0.9,1.709
560,2.6253,1.2619,7.568,6.4916,5.1325,3.2459,4.6876,4.7174,4.8233,2.2666,1.1074,0.309,2.4537,3.1305,1.7386,6.3653,3.5533,1.4811,8.9642,-0.1962,1.4557,1.5928,1.9948,1.4672,2.8694,4.5542,0.1847,1.0143,4.5082,3.513,0.6539,1.2761
561,1.8034,0.3879,6.5805,5.42,4.0523,2.8254,4.1399,4.0881,3.9449,2.0743,0.8378,-0.0388,2.1449,2.9259,1.0812,5.3698,2.9516,1.0086,7.6353,-0.3285,1.1914,1.1492,1.5013,1.0285,2.0938,3.9349,-0.1133,0.7796,3.63,2.7701,0.4059,0.8481
562,0.979,-0.4952,5.5984,4.3491,2.9593,2.3989,3.5909,3.4581,3.0541,1.8777,0.5671,-0.3814,1.8342,2.7204,0.4203,4.3746,2.3512,0.5301,6.3026,-0.4585,0.9264,0.6996,1.0066,0.5879,1.3181,3.3109,-0.4131,0.5417,2.7517,2.0225,0.159,0.422
563,0.1404,-1.4035,4.6138,3.2687,1.8417,1.9768,3.0544,2.8251,2.137,1.6788,0.294,-0.7337,1.5149,2.5174,-0.257,3.3612,1.7412,0.0393,4.9604,-0.5895,0.6582,0.2409,0.4998,0.1451,0.536,2.6758,-0.7245,0.2901,1.8618,1.262,-0.0859,-0.0011
564,-0.7015,-2.3205,3.6354,2.1895,0.7134,1.5505,2.5154,2.1915,1.2105,1.478,0.0206,-1.0831,1.1942,2.3146,-0.9365,2.3478,1.1338,-0.4565,3.6153,-0.7173,0.3904,-0.2229,-0.009,-0.2989,-0.2467,2.0363,-1.0383,0.0355,0.9715,0.4977,-0.3288,-0.4229
565,-1.5541,-3.2622,2.6612,1.1072,-0.4334,1.138,1.9967,1.5592,0.2628,1.278,-0.2532,-1.4391,0.8672,2.1167,-1.6269,1.3283,0.5222,-0.9665,2.2705,-0.8453,0.1233,-0.6918,-0.5251,-0.7438,-1.0337,1.3902,-1.3608,-0.2305,0.0728,-0.2765,-0.5703,-0.8424
566,-2.4098,-4.2069,1.6941,0.029,-1.587,0.7223,1.4722,0.9282,-0.6859,1.0785,-0.5253,-1.7953,0.5431,1.9191,-2.3145,0.3094,-0.083,-1.4768,0.926,-0.9666,-0.1415,-1.163,-1.0423,-1.1875,-1.8207,0.7398,-1.685,-0.4968,-0.8256,-1.0522,-0.809,-1.2604
567,-3.272,-5.1816,0.7364,-1.0469,-2.754,0.3355,0.9859,0.3047,-1.6587,0.8822,-0.7966,-2.1504,0.2094,1.7318,-3.0123,-0.6996,-0.6874,-2.0108,-0.412,-1.0905,-0.4005,-1.6351,-1.5615,-1.634,-2.6085,0.0886,-2.0136,-0.774,-1.7279,-1.836,-1.0478,-1.6763
568,-4.1486,-6.2012,-0.2102,-2.1306,-3.9445,-0.0266,0.5332,-0.3245,-2.6682,0.6851,-1.0756,-2.5003,-0.1479,1.5478,-3.7354,-1.7114,-1.3082,-2.5776,-1.752,-1.2281,-0.6585,-2.1239,-2.0888,-2.0916,-3.4122,-0.5664,-2.351,-1.0679,-2.6394,-2.6363,-1.2936,-2.0932
569,-5.0806,-7.3775,-1.1515,-3.2721,-5.2248,-0.3169,0.1941,-0.9866,-3.8201,0.4773,-1.3886,-2.8464,-0.5888,1.3694,-4.5633,-2.7627,-2.0134,-3.2523,-3.1179,-1.4276,-0.9309,-2.672,-2.6526,-2.5902,-4.2771,-1.2379,-2.7234,-1.4256,-3.6014,-3.5008,-1.5673,-2.5193
570,-6.1135,-8.6116,-2.1496,-4.5281,-6.63,-0.7321,-0.2982,-1.7553,-5.0339,0.2391,-1.7454,-3.2667,-1.0547,1.1269,-5.4754,-4.0234,-2.8307,-3.9031,-4.5956,-1.6413,-1.2672,-3.3205,-3.3004,-3.1068,-5.2457,-1.9927,-3.1592,-1.8235,-4.6582,-4.436,-1.8539,-2.9622
571,-7.0945,-9.2649,-3.2796,-5.7231,-7.8973,-1.6701,-1.547,-2.5243,-5.7428,0.0073,-2,-3.8644,-1.1451,0.7802,-6.0433,-5.4571,-3.4067,-4.0316,-6.1635,-1.553,-1.6371,-3.8454,-3.9336,-3.4531,-6.0934,-2.8424,-3.5539,-2.0047,-5.6782,-5.2153,-2.0112,-3.3892
572,-2.3982,-2.8719,2.2373,0.7267,0.2676,1.3424,-2.2228,0.9387,-0.5776,0.0731,-1.7414,-0.479,1.4802,0.9897,-1.2365,-1.6092,-1.2952,-0.1108,-1.4021,1.0619,-0.1462,-0.8274,-0.6401,-3.0217,-3.2078,1.4311,0.896,0.4827,1.4046,0.1467,-1.2438,0.0186
573,-1.4615,-0.9717,0.6577,1.2853,-0.0329,-0.98,-3.5226,1.1306,-0.5857,-0.1355,-0.504,-0.217,2.5697,0.4971,0.8697,0.4299,0.7813,-0.1297,-2.0285,2.3081,-0.1281,1.1429,0.2638,-2.7874,-1.0466,0.6592,1.9459,1.4283,0.6752,0.8513,-0.8268,-0.4471
574,-0.298,0.8797,-0.6299,2.2144,-0.2177,-1.1519,-2.4156,2.3883,-0.6719,-0.1812,0.3844,1.1107,2.6053,1.34,1.9995,3.7891,2.8766,-0.2914,-2.9263,2.3818,0.5533,2.6976,0.8055,-0.951,1.6485,0.4376,2.6516,1.2933,0.564,0.8988,-1.1351,-1.0914
575,-0.0114,-0.3966,0.7212,5.2097,4.7531,6.3107,3.6871,4.738,6.2087,3.5094,2.265,0.8173,1.9208,4.0957,3.8965,9.1884,7.2184,-2.8764,1.7953,2.4022,4.9779,3.8955,2.5015,-1.4465,0.6018,2.3533,1.5311,3.1109,2.6107,1.5379,-0.9347,-2.3127
576,-0.4967,1.3267,-0.6189,3.0328,1.3415,-1.0033,-1.2912,-0.9845,0.7368,-0.7291,-0.5719,2.9337,-1.8527,0.583,0.4011,1.9046,-0.0101,0.2927,-2.7713,-0.2877,2.1604,-0.9213,-0.6847,-0.3044,-2.1368,-1.602,0.2673,-2.2953,-0.6407,0.1028,-2.9304,-0.6738
577,0.9585,0.8667,3.9234,8.5621,9.5508,10.5789,5.9247,3.9779,10.4972,4.4977,2.1762,2.4978,-0.7344,2.9771,4.3948,10.0684,5.8508,-3.2577,5.8387,1.1434,6.6241,2.6832,3.3054,-1.4461,-0.7402,3.8122,1.8002,3.0247,5.1621,3.323,-1.9508,-1.3609
578,0.9269,1.1977,3.7326,8.0698,9.2643,10.2698,5.6388,3.5028,10.2157,4.1373,2.1171,2.5727,-0.5563,2.6287,4.067,9.3836,5.2364,-2.7813,5.8648,0.919,6.0952,2.3587,3.2928,-1.3074,-0.8318,3.6308,1.8049,2.9059,4.7959,3.3864,-1.9313,-1.1969
579,0.9236,1.4734,3.4212,7.462,8.7901,9.9054,5.4481,3.1441,9.6801,3.729,2.1,2.658,-0.2247,2.3967,3.7393,8.8358,4.755,-2.3344,5.7854,0.7427,5.5111,2.1674,3.3215,-1.1582,-0.7674,3.4389,1.8594,2.8041,4.3412,3.4082,-1.8535,-1.0588
580,0.9492,1.7645,3.1848,6.9498,8.4263,9.6588,5.334,2.812,9.239,3.361,2.0948,2.7838,0.0619,2.174,3.4498,8.3712,4.3038,-1.9205,5.7893,0.5617,4.9916,1.987,3.3806,-1.0122,-0.7067,3.2905,1.9326,2.7161,3.9562,3.4687,-1.7919,-0.9094
581,0.9862,2.0557,3.0118,6.5077,8.147,9.5153,5.2826,2.4859,8.8703,3.0248,2.093,2.9393,0.298,1.9493,3.1767,7.9514,3.8556,-1.5379,5.8601,0.3681,4.5212,1.7983,3.4564,-0.8721,-0.6674,3.1714,2.0132,2.6306,3.6195,3.5552,-1.749,-0.7498
582,1.021,2.3569,2.8567,6.0823,7.8915,9.3923,5.2272,2.1566,8.5329,2.6994,2.0927,3.0988,0.5244,1.7195,2.9116,7.5332,3.4106,-1.1534,5.9437,0.1758,4.0637,1.6042,3.5347,-0.732,-0.6392,3.0561,2.0961,2.5506,3.2928,3.6496,-1.7112,-0.5879
583,1.0548,2.655,2.7106,5.663,7.6431,9.2985,5.1912,1.8323,8.1982,2.3799,2.0968,3.2667,0.7488,1.4946,2.6487,7.1294,2.9735,-0.7769,6.0357,-0.0159,3.6144,1.4135,3.6198,-0.5924,-0.6115,2.9444,2.1852,2.4734,2.9667,3.7479,-1.6754,-0.4247
584,1.0886,2.9621,2.5705,5.248,7.4025,9.2142,5.1522,1.5116,7.8745,2.0658,2.1048,3.4378,0.9771,1.2716,2.3929,6.7329,2.5474,-0.3968,6.1297,-0.2034,3.1704,1.2269,3.7096,-0.4515,-0.5828,2.835,2.28,2.4033,2.6419,3.8504,-1.6398,-0.2614
585,1.1239,3.2709,2.4407,4.8411,7.1737,9.1606,5.1329,1.1967,7.5575,1.7581,2.1181,3.6193,1.2045,1.0534,2.1416,6.3535,2.1309,-0.0223,6.2348,-0.3904,2.7353,1.0452,3.8085,-0.31,-0.5528,2.7311,2.3831,2.338,2.3198,3.9596,-1.6062,-0.096
586,1.1622,3.5919,2.3202,4.4426,6.9595,9.1206,5.1134,0.8867,7.2565,1.4573,2.1355,3.8061,1.434,0.8371,1.8994,5.9849,1.7261,0.3559,6.3461,-0.5746,2.3073,0.8687,3.9141,-0.1672,-0.5209,2.633,2.4934,2.2809,2.003,4.0756,-1.5737,0.07
587,1.2031,3.9189,2.2106,4.0526,6.7598,9.1114,5.1116,0.5812,6.9654,1.1625,2.1584,4.0043,1.6632,0.6239,1.6624,5.6326,1.3297,0.7316,6.4702,-0.7588,1.8876,0.6967,4.0298,-0.0231,-0.4879,2.5409,2.613,2.2295,1.6892,4.2001,-1.5433,0.239
588,1.249,4.2614,2.1108,3.6714,6.5773,9.1128,5.1074,0.282,6.6921,0.875,2.1851,4.2076,1.8951,0.413,1.4358,5.2919,0.9462,1.1129,6.6006,-0.9408,1.4747,0.5317,4.1527,0.1227,-0.451,2.4567,2.7404,2.1877,1.3825,4.3322,-1.5136,0.4085
589,1.2993,4.6142,2.0214,3.2985,6.4113,9.1399,5.1161,-0.0122,6.4308,0.5936,2.217,4.4212,2.128,0.2047,1.216,4.9665,0.5721,1.495,6.7426,-1.1229,1.0691,0.3724,4.2859,0.2704,-0.4112,2.3798,2.8776,2.1531,1.0801,4.4736,-1.4856,0.5807
590,1.3583,4.9872,1.9419,2.9363,6.2665,9.163,5.1117,-0.2948,6.1911,0.3218,2.2508,4.6342,2.3642,3.00E-04,1.0108,4.6533,0.2161,1.8862,6.886,-1.3024,0.6706,0.2251,4.4244,0.4191,-0.3626,2.3153,3.0214,2.131,0.79,4.6211,-1.4569,0.7513
591,1.4212,5.3717,1.8724,2.5808,6.1375,9.2185,5.1245,-0.5759,5.9625,0.054,2.291,4.8614,2.6024,-0.2033,0.8105,4.3544,-0.1342,2.2792,7.0445,-1.4829,0.2778,0.0811,4.5752,0.5708,-0.3127,2.2564,3.1765,2.1154,0.5013,4.78,-1.4306,0.9263
592,1.4815,5.767,1.8123,2.2251,6.0176,9.3415,5.1768,-0.8722,5.7391,-0.2189,2.3434,5.121,2.8454,-0.4137,0.6052,4.0665,-0.4947,2.6738,7.2334,-1.667,-0.1148,-0.0726,4.7462,0.7292,-0.2726,2.1929,3.3501,2.1014,0.1999,4.9577,-1.4098,1.1133
593,1.5103,6.1461,1.7611,1.8427,5.8766,9.7134,5.4042,-1.2487,5.478,-0.532,2.4333,5.4949,3.0956,-0.6566,0.3455,3.7876,-0.9355,3.0487,7.5245,-1.8704,-0.5233,-0.2897,4.9748,0.908,-0.2877,2.0827,3.5707,2.0617,-0.1774,5.1849,-1.41,1.3461
594,1.5401,6.5526,1.7209,1.4533,5.7486,10.1706,5.6804,-1.6496,5.2213,-0.8573,2.5395,5.9155,3.358,-0.9126,0.077,3.5175,-1.396,3.4375,7.8584,-2.0828,-0.9406,-0.5203,5.2339,1.0995,-0.3118,1.968,3.8198,2.0257,-0.5754,5.4415,-1.4165,1.5982
595,1.77,7.1704,1.6982,1.2217,5.8415,9.5755,5.1693,-1.6528,5.2311,-0.9703,2.501,5.8703,3.6196,-1.0173,0.1118,3.2778,-1.4336,3.9824,7.7886,-2.2178,-1.2703,-0.4117,5.2994,1.2219,-0.0369,2.1307,3.9238,2.1722,-0.5925,5.5427,-1.3291,1.6613
596,1.4621,1.185,-0.9698,-3.1466,-1.554,1.9802,2.2781,-3.1945,-1.0408,-1.3999,1.6351,-0.3538,1.5751,-0.8291,-1.6785,-1.5115,-2.4071,1.271,2.0968,-2.1389,-3.1503,-2.0901,1.0127,-0.3379,-1.5858,-1.338,-1.1638,-2.2537,-2.8595,1.0422,0.1789,0.8139
597,0.2982,3.4842,-1.3177,-2.846,1.7213,0.0806,1.0447,-0.1108,1.007,1.0644,0.2046,-1.4736,-1.4326,0.2998,2.4658,0.8803,0.3428,-2.0109,0.3061,0.0533,-0.149,3.2828,0.3285,0.5128,0.3555,1.1443,-0.2223,0.0746,-0.5591,-2.4219,0.8302,-0.5593
598,4.9813,10.5558,1.6417,3.2721,8.7902,-8.9435,-8.4487,4.7194,8.9979,2.2274,-0.0755,-2.1906,3.7566,1.3397,4.7855,3.0354,5.1626,6.813,0.6813,-1.0719,-0.3438,5.0022,1.7858,0.0889,4.9664,6.5119,1.2407,4.9559,5.4021,2.6667,0.3442,-1.4827
599,4.7835,10.0206,1.5276,3.2592,8.4511,-9.1436,-8.4363,4.7384,8.7638,2.2498,-0.1507,-2.4166,3.6017,1.4086,4.6755,2.9299,5.1366,6.4827,0.4631,-1.0024,-0.2634,4.909,1.5535,-0.0286,4.8356,6.3526,0.9951,4.7723,5.368,2.4071,0.3459,-1.5866
600,4.3989,9.3021,1.4118,3.106,7.9256,-8.2776,-7.6396,4.3744,8.2946,2.0735,-0.0759,-2.1699,3.4508,1.3316,4.2823,2.8178,4.7113,6.0056,0.6592,-1.0081,-0.2581,4.4931,1.5275,-0.0745,4.417,5.934,0.908,4.4239,4.9698,2.316,0.2528,-1.5012
